asin,overall,helpful_numerator,helpful_denominator,count
B001G7PZ74,3.8,0.8,1.4,8
B001G7PZWY,4.4,1.2,1.4,8
B001G7PZX8,4.285714285714286,1.5714285714285714,3.0,8
B001G7Q0FK,4.166666666666667,1.1666666666666667,1.1666666666666667,8
B001G7QELU,4.6,6.45,7.6,8
B001G7QEP6,4.7272727272727275,3.8181818181818183,5.818181818181818,8
B001G7QEPQ,4.75,6.625,7.5,8
B001G7QEUQ,4.222222222222222,3.3333333333333335,3.6666666666666665,8
B001G7QEWE,5.0,1.2,1.2,8
B001G7QEXS,4.2,1.6,2.2,8
B001G7QF5A,4.8,1.6,1.8,8
B001G7QF78,4.153846153846154,4.923076923076923,6.0,8
B001G7QF82,3.625,2.25,3.0,8
B001G7QFE6,3.6666666666666665,5.0,10.5,8
B001G7QFKK,4.285714285714286,1.2857142857142858,2.0,8
B001G7QFNC,3.6,0.6,1.0,8
B001G7QFQ4,4.117647058823529,5.235294117647059,6.529411764705882,8
B001G7QFQO,4.333333333333333,8.666666666666666,8.833333333333334,8
B001G7QFVO,4.428571428571429,1.0,1.4285714285714286,8
B001G7QFW8,4.285714285714286,12.942857142857143,14.228571428571428,8
B001G7QFYQ,4.666666666666667,1.6666666666666667,1.6666666666666667,8
B001G7QG2M,4.285714285714286,0.14285714285714285,0.42857142857142855,8
B001G7QG3Q,4.333333333333333,3.2222222222222223,3.7777777777777777,8
B001G7QG5O,4.125,3.125,4.25,8
B001G7QG72,4.285714285714286,2.0,2.7142857142857144,8
B001G7QG7W,4.111111111111111,2.0,2.5555555555555554,8
B001G7QG9K,4.75,2.4166666666666665,3.25,8
B001G7QGCM,4.4,1.3111111111111111,1.488888888888889,8
B001G7QGGI,4.142857142857143,2.4285714285714284,3.142857142857143,8
B001G7QGHW,3.888888888888889,0.1111111111111111,0.1111111111111111,8
B001G7QGOK,4.8,2.8,3.5,8
B001G7QGPE,4.8,0.4,0.4,8
B001G7QGYA,4.346153846153846,6.576923076923077,6.884615384615385,8
B001G7QH44,4.75,1.8333333333333333,2.0,8
B001G7QH6M,4.333333333333333,3.1666666666666665,3.9444444444444446,8
B001G7QH8K,4.75,1.85,2.35,8
B001G7QHDA,3.0,2.8,3.0,8
B001G7QHFS,3.857142857142857,2.5714285714285716,3.4285714285714284,8
B001G7QHKI,4.636363636363637,1.9545454545454546,2.772727272727273,8
B001G7QHOE,4.739130434782608,1.1304347826086956,1.3043478260869565,8
B001G7QHSK,4.875,0.25,0.375,8
B001G7QHT4,4.571428571428571,0.5714285714285714,0.7142857142857143,8
B001G7QI98,5.0,0.14285714285714285,0.2857142857142857,8
B001G7QID4,5.0,0.0,0.0,8
B001G7QJAG,4.714285714285714,0.5714285714285714,0.5714285714285714,8
B001G7QJPG,4.878787878787879,0.9848484848484849,1.303030303030303,8
B001G7QJQA,3.4285714285714284,0.14285714285714285,0.2857142857142857,8
B001G7QK96,4.818181818181818,5.545454545454546,5.818181818181818,8
B001G7QKVY,4.777777777777778,0.0,0.0,8
B001G7QL72,4.6,2.8,3.8,8
B001G7QLAE,3.8947368421052633,1.4736842105263157,1.6842105263157894,8
B001G7QLSG,4.625,1.125,1.375,8
B001G7QLYA,4.571428571428571,11.142857142857142,13.571428571428571,8
B001G7QM0I,4.454545454545454,1.0,1.7272727272727273,8
B001G7QMOY,4.333333333333333,3.8333333333333335,4.0,8
B001G7QMQ2,3.3,1.6,3.8,8
B001G7QMQW,4.636363636363637,1.6363636363636365,2.0,8
B001G7QMU8,5.0,0.25,0.3125,8
B001G7QMXK,3.9488372093023254,0.4372093023255814,0.6465116279069767,8
B001G7QMYE,4.82,1.38,1.48,8
B001G7QN1G,4.705882352941177,1.2352941176470589,1.3529411764705883,8
B001G7QNKM,3.5,1.5,4.75,8
B001G7QO4C,3.6666666666666665,0.3333333333333333,1.3333333333333333,8
B001G7QOOW,4.625,3.125,3.5,8
B001G7QOR4,4.333333333333333,1.1666666666666667,1.3333333333333333,8
B001G7QPC8,4.515151515151516,2.3636363636363638,3.0,8
B001G7QPM8,4.9,1.6,1.8,8
B001G7QPVE,4.571428571428571,2.0,2.2857142857142856,8
B001G7QPYG,4.777777777777778,0.7777777777777778,1.0,8
B001G7QQ22,5.0,0.3333333333333333,0.6666666666666666,8
B001G7QQ4K,4.375,2.4375,3.75,8
B001G7QQ5O,4.857142857142857,2.357142857142857,2.857142857142857,8
B001G7QQ7M,4.0,3.8,5.6,8
B001G7QQC2,3.6666666666666665,0.5,0.5,8
B001G7QQCM,4.615384615384615,1.0769230769230769,1.0769230769230769,8
B001G7QQEA,4.714285714285714,1.5714285714285714,1.5714285714285714,8
B001G7QQEU,4.25,1.0,1.7,8
B001G7QQGI,4.933333333333334,2.2,2.4,8
B001G7QQIQ,4.6,1.4,1.8,8
B001G7QQO0,4.833333333333333,5.166666666666667,5.166666666666667,8
B001G7QQT0,4.833333333333333,1.1666666666666667,1.3333333333333333,8
B001G7QQTK,4.833333333333333,0.16666666666666666,0.5,8
B001G7QR1M,4.714285714285714,1.2857142857142858,1.5714285714285714,8
B001G7QR58,4.37037037037037,0.4074074074074074,0.5925925925925926,8
B001G7QR76,4.238095238095238,1.7619047619047619,2.1904761904761907,8
B001G7QR7Q,3.9166666666666665,5.083333333333333,6.25,8
B001G7QR8A,3.823529411764706,1.2352941176470589,1.7647058823529411,8
B001G7QRC6,4.285714285714286,2.9285714285714284,3.4642857142857144,8
B001G7QRDK,4.571428571428571,2.142857142857143,2.857142857142857,8
B001G7QRE4,4.375,13.125,15.5,8
B001G7QRF8,5.0,0.5,0.5,8
B001G7QRK8,3.5,4.5,5.833333333333333,8
B001G7QRN0,5.0,0.8,1.0,8
B001G7QRNU,5.0,4.0,4.25,8
B001G7QROE,4.6,0.2,0.8,8
B001G7QRPI,4.4,0.8,1.2,8
B001G7QRQ2,4.571428571428571,2.142857142857143,2.142857142857143,8
B001G7QRSK,4.466666666666667,5.0,6.133333333333334,8
B001G7QRV2,4.818181818181818,2.909090909090909,3.272727272727273,8
B001G7QRYY,4.636363636363637,1.5454545454545454,2.1818181818181817,8
B001G7QRZS,4.428571428571429,4.714285714285714,8.071428571428571,8
B001G7QS0C,4.416666666666667,1.9166666666666667,2.4166666666666665,8
B001G7QS2U,4.333333333333333,3.0,3.1666666666666665,8
B001G7QS70,4.166666666666667,0.3333333333333333,0.6666666666666666,8
B001G7QSGQ,4.2,0.4,0.4,8
B001G7QSQG,4.526315789473684,2.8421052631578947,4.894736842105263,8
B001G7QSS4,4.857142857142857,2.4285714285714284,2.7142857142857144,8
B001G7QSXO,4.695652173913044,0.9565217391304348,1.0869565217391304,8
B001G7QT2E,4.526315789473684,2.473684210526316,3.5789473684210527,8
B001G7QT3S,4.833333333333333,10.833333333333334,12.5,8
B001G7QTB0,4.833333333333333,3.0,3.3333333333333335,8
B001G7QTCE,4.4375,2.4375,3.0,8
B001G7QTF6,4.333333333333333,1.8333333333333333,2.0,8
B001G7QTKG,3.6666666666666665,3.8333333333333335,4.0,8
B001G7QU50,4.733333333333333,0.5333333333333333,0.6,8
B001G7QUJ6,4.8,0.0,0.0,8
B001G7QUU0,4.916666666666667,2.6666666666666665,2.75,8
B001G7QUVE,4.111111111111111,2.0,2.7777777777777777,8
B001G7QUXW,4.653846153846154,1.6538461538461537,2.230769230769231,8
B001G7QUYQ,4.428571428571429,0.8571428571428571,0.8571428571428571,8
B001G7QV1I,4.8,0.4,0.8,8
B001G7QV2M,4.666666666666667,3.3333333333333335,4.777777777777778,8
B001G7QV36,4.6,3.0,3.8,8
B001G7QV5E,4.5,2.6818181818181817,3.272727272727273,8
B001G7QV90,4.181818181818182,1.6363636363636365,1.6363636363636365,8
B001G7QVAE,4.368421052631579,4.105263157894737,4.684210526315789,8
B001G7QVB8,4.0,0.7333333333333333,1.0,8
B001G7QVBS,4.714285714285714,1.0,1.5714285714285714,8
B001G7QVD6,3.8333333333333335,2.1666666666666665,3.1666666666666665,8
B001G7QVEU,3.625,0.25,0.375,8
B001G7QVG8,4.3125,2.75,3.875,8
B001G7QVHM,3.6,3.5,5.8,8
B001G7QVI6,3.7777777777777777,1.1111111111111112,1.3333333333333333,8
B001G7QVIG,5.0,0.3333333333333333,1.1666666666666667,8
B001G7QVKO,3.875,2.125,3.5,8
B001G7QVMC,4.714285714285714,0.21428571428571427,0.42857142857142855,8
B001G7QVO0,3.7,1.6,1.6,8
B001G7QVOU,4.6,4.2,4.8,8
B001G7QVP4,5.0,1.8,2.0,8
B001G7QVPY,5.0,3.6,4.0,8
B001G7QVWC,4.444444444444445,1.5555555555555556,4.222222222222222,8
B001G7QW30,4.285714285714286,2.642857142857143,2.857142857142857,8
B001G7QW5I,4.666666666666667,0.875,1.625,8
B001G7QW80,3.625,4.875,7.0,8
B001G7QWBW,4.4,0.4,1.2,8
B001G7QWDA,4.0,4.2,5.2,8
B001G7QWF8,4.0,4.2,4.4,8
B001G7QWZ8,4.8,0.0,0.2,8
B001G7QXIY,4.75,1.8125,1.875,8
B001G7QXK2,4.4,2.6,4.4,8
B001G7QXP2,4.75,1.25,1.5,8
B001G7QXXE,3.8,0.8,1.4,8
B001G7QXXY,3.9285714285714284,2.357142857142857,2.857142857142857,8
B001G7QY88,4.8,2.7,3.0,8
B001G7QYDI,3.4,3.0,4.6,8
B001G7QYGK,3.2580645161290325,2.7419354838709675,4.0,8
B001G7QYQK,4.857142857142857,2.0,2.142857142857143,8
B001G7QZ5K,4.833333333333333,2.1666666666666665,2.6666666666666665,8
B001G7QZBO,4.3125,5.25,5.4375,8
B001G7QZEQ,4.6,1.6,1.8,8
B001G7QZFU,3.4,0.8,4.0,8
B001G7QZN2,4.0,5.2,5.8,8
B001G7QZSW,4.428571428571429,0.5714285714285714,1.7142857142857142,8
B001G7QZUU,4.538461538461538,4.769230769230769,5.0,8
B001G7R054,5.0,2.857142857142857,3.2857142857142856,8
B001G7R09K,4.4,1.8,2.6,8
B001G7R0CW,4.6,5.6,6.6,8
B001G7R0IQ,4.076923076923077,1.9230769230769231,2.3076923076923075,8
B001G7R1FS,4.25,1.25,1.5,8
B001G7R1O4,4.0,1.4,1.6,8
B001G7R1P8,4.111111111111111,2.2222222222222223,2.8333333333333335,8
B001G7R1QM,4.666666666666667,1.8333333333333333,1.8333333333333333,8
B001G7R1YE,3.5714285714285716,0.0,0.0,8
B001G7R252,3.8333333333333335,2.3333333333333335,2.3333333333333335,8
B001G7R2MU,4.5,1.1666666666666667,1.3333333333333333,8
B001G7R2NO,4.03030303030303,2.5757575757575757,2.787878787878788,8
B001G7R2PW,4.5625,3.125,4.375,8
B001G7R2SE,4.6,6.0,6.4,8
B001G7R2U2,4.125,2.625,3.625,8
B001G7R2V6,3.875,1.6875,3.5625,8
B001G7R33S,4.4,2.933333333333333,3.466666666666667,8
B001G7R34C,4.571428571428571,8.0,9.142857142857142,8
B001G7R3HE,4.333333333333333,2.9166666666666665,4.166666666666667,8
B001G7R3KG,4.166666666666667,4.666666666666667,5.166666666666667,8
B001G7R3M4,5.0,11.15,14.4,8
B001G7R3TM,4.8,11.8,12.4,8
B001G7R3UG,4.0,4.0,4.666666666666667,8
B001G7R400,4.2,7.4,7.4,8
B001G7R414,4.647058823529412,8.294117647058824,10.0,8
B001G7R41Y,4.833333333333333,5.833333333333333,7.5,8
B001G7R4E6,4.25,16.25,17.625,8
B001G7R4HI,4.75,1.5,1.625,8
B001G7R4J6,4.8,2.0,2.5,8
B001G7R4MI,4.454545454545454,9.727272727272727,11.636363636363637,8
B001G7R4SC,5.0,0.7142857142857143,0.7142857142857143,8
B001G7R4T6,4.5,1.9,2.7,8
B001G7R54K,4.818181818181818,4.818181818181818,5.818181818181818,8
B001G7R554,4.5,1.2857142857142858,1.6071428571428572,8
B001G7R5GI,4.0,1.5,2.0,8
B001G7R5I6,5.0,1.5,1.8333333333333333,8
B001G7R734,4.434782608695652,2.391304347826087,2.739130434782609,8
B001G7R8J2,4.4,5.666666666666667,6.233333333333333,8
B001G7R8O2,4.5,1.6666666666666667,1.6666666666666667,8
B001G7R98M,4.0,4.166666666666667,6.5,8
B001G7R9EQ,3.0,8.8,11.0,8
B001G7R9HS,4.166666666666667,2.5,3.0,8
B001G7R9QE,4.0,3.4,4.6,8
B001G7RA4U,3.8333333333333335,0.16666666666666666,0.3333333333333333,8
B001G7RBMG,4.666666666666667,0.3333333333333333,0.3333333333333333,8
B001G7RBOY,4.714285714285714,1.7142857142857142,1.8571428571428572,8
B001G7RCGG,4.181818181818182,0.2727272727272727,0.45454545454545453,8
B001G7RCJI,5.0,0.8333333333333334,1.0,8
B001G7RD3S,4.0,1.0,1.1666666666666667,8
B001G7RDOC,4.142857142857143,0.9285714285714286,1.2857142857142858,8
B001G7RDVK,4.5,1.0,1.3,8
B001G7Z0RO,3.6666666666666665,1.1666666666666667,2.8333333333333335,8
B001G80V1I,3.5555555555555554,1.8888888888888888,1.8888888888888888,8
B001G8LKBS,4.909090909090909,9.272727272727273,10.909090909090908,8
B001G8W5JY,4.5,3.0,3.125,8
B001G8W76A,3.7142857142857144,1.0,1.2857142857142858,8
B001G8W7GU,4.6,0.0,0.4,8
B001G8W7YC,4.166666666666667,1.8333333333333333,2.3333333333333335,8
B001G8W8EG,3.75,0.4166666666666667,0.5833333333333334,8
B001G8Y8QM,3.2857142857142856,0.7142857142857143,1.4285714285714286,8
B001G8Y8RG,4.0,0.42857142857142855,0.5714285714285714,8
B001G8Y8SA,3.8947368421052633,0.7368421052631579,0.8421052631578947,8
B001G8Y8TO,4.25,0.125,0.125,8
B001G8Y8U8,4.2,0.5066666666666667,1.16,8
B001G8Y8VM,4.3125,2.6875,3.0,8
B001G8Y8YO,4.0,0.8,1.1,8
B001G8Y920,4.714285714285714,0.42857142857142855,0.7142857142857143,8
B001G8Y93Y,3.727272727272727,0.36363636363636365,0.36363636363636365,8
B001G8Y94I,4.142857142857143,0.14285714285714285,0.14285714285714285,8
B001G8Y96G,4.382978723404255,0.14893617021276595,0.14893617021276595,8
B001G8Y96Q,4.466666666666667,3.066666666666667,3.3333333333333335,8
B001G8Y970,4.0,2.6666666666666665,4.833333333333333,8
B001G8Y9BQ,4.8,2.8,3.0,8
B001G8Y9CA,4.153846153846154,1.0,3.076923076923077,8
B001G8Y9HA,4.857142857142857,1.8571428571428572,1.8571428571428572,8
B001G8Y9JI,3.6363636363636362,4.863636363636363,6.954545454545454,8
B001G8Y9NO,3.5833333333333335,1.1666666666666667,1.4166666666666667,8
B001G8Y9Q6,4.4,1.0,1.2,8
B001G8Y9TS,4.173913043478261,0.6521739130434783,1.0543478260869565,8
B001G8Y9WA,4.5,0.4,0.8,8
B001G8Y9XO,4.074074074074074,6.481481481481482,7.407407407407407,8
B001G8YA8I,4.0,1.9,2.1,8
B001G8YACO,4.5,2.0,2.5,8
B001G8YADI,5.0,1.875,2.0,8
B001GAOG6M,4.666666666666667,0.9333333333333333,1.0666666666666667,8
B001GAOGB2,4.571428571428571,0.42857142857142855,0.8571428571428571,8
B001GAOGFS,5.0,1.4285714285714286,13.857142857142858,8
B001GAOGGM,4.8,1.9,2.15,8
B001GAOGHQ,4.833333333333333,2.1666666666666665,3.0,8
B001GAOGKS,4.636363636363637,1.7272727272727273,2.0,8
B001GAOGQW,4.142857142857143,1.8571428571428572,2.142857142857143,8
B001GAOGU8,4.628787878787879,0.29545454545454547,0.36363636363636365,8
B001GAOGUI,4.222222222222222,8.0,11.0,8
B001GAOGVM,4.257142857142857,0.11428571428571428,0.22857142857142856,8
B001GAOHB6,4.777777777777778,0.4444444444444444,0.5555555555555556,8
B001GAOHFC,4.333333333333333,2.0,2.1666666666666665,8
B001GAOHHA,4.0,6.321428571428571,7.75,8
B001GAOHPM,4.518518518518518,1.6296296296296295,1.8148148148148149,8
B001GAOHSY,3.727272727272727,1.2727272727272727,2.090909090909091,8
B001GAOHTI,4.842105263157895,0.8421052631578947,0.8421052631578947,8
B001GAOHTS,4.37037037037037,1.2962962962962963,3.185185185185185,8
B001GAOHU2,4.090909090909091,5.090909090909091,5.7272727272727275,8
B001GAOHV6,4.8125,1.9375,2.25,8
B001GAOHVG,4.675,2.425,2.775,8
B001GAOHWU,5.0,4.571428571428571,5.857142857142857,8
B001GAOI06,4.333333333333333,6.0,7.055555555555555,8
B001GAOIO2,4.5625,0.8125,0.875,8
B001GAOIP6,4.6,0.8,1.4,8
B001GB3ZPE,4.714285714285714,0.8571428571428571,1.1428571428571428,8
B001GBFBLA,4.888888888888889,1.3333333333333333,1.6666666666666667,8
B001GBGMWW,3.896551724137931,1.1724137931034482,1.3448275862068966,8
B001GBH0HI,4.571428571428571,0.8571428571428571,1.1428571428571428,8
B001GBH0S2,4.818181818181818,0.7272727272727273,0.8181818181818182,8
B001GBIS7Y,4.444444444444445,4.0,4.222222222222222,8
B001GCTTJO,4.6,2.2,3.0,8
B001GCTTJY,4.633333333333334,1.9,2.2,8
B001GCTTK8,3.8333333333333335,1.7777777777777777,2.5,8
B001GCTTW6,4.0,0.6666666666666666,1.3333333333333333,8
B001GCTU16,4.2,0.8,1.4,8
B001GCTU9I,4.428571428571429,0.14285714285714285,1.2857142857142858,8
B001GCTUA2,3.8,1.2,1.6,8
B001GCTUYS,3.7142857142857144,1.2857142857142858,2.2857142857142856,8
B001GCTVEM,4.5,1.3,1.6,8
B001GCTVK6,4.076923076923077,1.9230769230769231,2.769230769230769,8
B001GCTVPG,4.8,1.2,1.8,8
B001GCTWLE,4.241379310344827,2.103448275862069,3.0344827586206895,8
B001GCTZ0C,4.466666666666667,7.933333333333334,9.733333333333333,8
B001GCTZZC,4.888888888888889,1.2222222222222223,1.2222222222222223,8
B001GCU04W,4.4,0.2,0.4,8
B001GCU092,4.214285714285714,6.928571428571429,11.5,8
B001GCU09C,4.923076923076923,0.9230769230769231,1.0,8
B001GCU09M,4.5,1.0,1.3,8
B001GCU0BA,4.625,1.5,1.625,8
B001GCU0ME,4.857142857142857,2.5714285714285716,3.142857142857143,8
B001GCU0OC,4.5,2.8333333333333335,3.5,8
B001GCU14Q,4.6875,1.0625,2.1875,8
B001GCU196,4.571428571428571,0.42857142857142855,0.5714285714285714,8
B001GCU1G4,4.75,0.5833333333333334,0.6666666666666666,8
B001GCU1GY,4.75,1.25,1.75,8
B001GCU330,4.545454545454546,0.45454545454545453,0.45454545454545453,8
B001GCU3ZS,3.2,1.6,1.6,8
B001GCU4WK,5.0,1.4285714285714286,1.4285714285714286,8
B001GCU6KA,4.461538461538462,0.5384615384615384,0.7692307692307693,8
B001GCU80S,3.75,6.0,6.5,8
B001GCU8BM,4.6,0.3,0.3,8
B001GCU97K,4.8,0.8,1.0,8
B001GCU9KM,3.6666666666666665,0.6666666666666666,1.1111111111111112,8
B001GCUAU6,4.6,1.0,1.2,8
B001GCVKLY,4.0,4.5,4.666666666666667,8
B001GD2HMO,4.555555555555555,0.7777777777777778,1.5555555555555556,8
B001GDNCIM,3.2,1.0,2.2,8
B001GFB9TO,4.823529411764706,2.176470588235294,3.2941176470588234,8
B001GFBC7S,4.3076923076923075,1.0769230769230769,1.3076923076923077,8
B001GI7TPY,4.333333333333333,1.2222222222222223,1.6666666666666667,8
B001GI9W8Q,2.4285714285714284,3.2857142857142856,4.0,8
B001GIDRO6,4.333333333333333,2.5,3.1666666666666665,8
B001GIOV1O,2.8181818181818183,2.6363636363636362,4.363636363636363,8
B001GIOV5K,4.833333333333333,0.5,0.8333333333333334,8
B001GIOW7M,4.0,1.2,1.2,8
B001GIQVFS,4.6875,3.3125,3.625,8
B001GJQ9UY,4.333333333333333,0.6666666666666666,1.6666666666666667,8
B001GKBC3W,4.0,2.4,3.2,8
B001GKUH24,4.846153846153846,5.0,5.461538461538462,8
B001GKVMUA,3.8,5.4,6.4,8
B001GKX8F2,4.826086956521739,0.6086956521739131,0.9130434782608695,8
B001GL1NXU,4.190476190476191,0.3968253968253968,0.49206349206349204,8
B001GL1VGE,4.705882352941177,0.16911764705882354,0.22794117647058823,8
B001GL1W6I,4.833333333333333,0.8333333333333334,1.0,8
B001GL23ZM,4.5,3.1666666666666665,3.3333333333333335,8
B001GL2FRI,4.5,4.5,4.5,8
B001GLAMF0,4.4,0.2,0.6,8
B001GN5H62,3.7,0.2,0.3,8
B001GODIEE,4.621212121212121,1.303030303030303,1.5606060606060606,8
B001GPJY64,4.0,0.7857142857142857,1.1428571428571428,8
B001GQ3GEY,4.0625,11.0,12.196428571428571,8
B001GQ3GF8,3.4285714285714284,1.7142857142857142,1.8571428571428572,8
B001GS6OB4,3.7755102040816326,1.4081632653061225,1.7346938775510203,8
B001GTRBMO,4.4,1.4,1.4,8
B001GTS4V6,3.875,3.125,3.5,8
B001GUQY62,4.857142857142857,8.857142857142858,8.857142857142858,8
B001GV2P3C,4.3125,0.5625,0.75,8
B001GWGOHY,4.714285714285714,2.0,3.2857142857142856,8
B001GWUE02,3.466666666666667,10.333333333333334,10.933333333333334,8
B001GWWCJ8,3.5555555555555554,0.5555555555555556,0.6666666666666666,8
B001GWYAEI,3.8,0.4,0.4,8
B001GXEHL8,4.625,0.75,1.375,8
B001GZ474I,4.428571428571429,0.42857142857142855,2.0,8
B001GZB5W0,3.875,1.0,1.125,8
B001GZB5WA,3.8,0.6,0.6,8
B001GZJGSA,4.833333333333333,2.8333333333333335,3.5,8
B001GZWHIQ,4.0,7.363636363636363,8.454545454545455,8
B001H02GOA,4.4,7.55,8.7,8
B001H0T4TA,4.4772727272727275,2.3636363636363638,3.5454545454545454,8
B001H1JMJG,4.0,1.0,1.2,8
B001H3KRDO,2.4,5.2,8.0,8
B001H45R38,3.5714285714285716,4.857142857142857,5.571428571428571,8
B001H54RAQ,4.833333333333333,0.75,1.0,8
B001H54RB0,4.333333333333333,4.0,6.166666666666667,8
B001H54RME,4.428571428571429,2.857142857142857,3.5714285714285716,8
B001H54S82,4.383838383838384,0.5151515151515151,1.0404040404040404,8
B001H54T72,4.777777777777778,0.6111111111111112,0.8333333333333334,8
B001H54TF4,4.714285714285714,0.42857142857142855,0.5714285714285714,8
B001H54VGG,4.866666666666666,0.2,0.2,8
B001H54VP2,5.0,4.777777777777778,5.111111111111111,8
B001H55MIM,2.8,1.8,3.0,8
B001H55MNW,4.111111111111111,4.444444444444445,5.0,8
B001H55N4K,3.8636363636363638,2.8636363636363638,4.863636363636363,8
B001H55N7C,3.86875,1.4125,2.025,8
B001H84NI4,4.153846153846154,1.0769230769230769,1.1538461538461537,8
B001H958DW,4.555555555555555,0.8888888888888888,0.8888888888888888,8
B001H9NCMG,4.375,0.375,0.5,8
B001H9NCOY,4.7368421052631575,0.3157894736842105,0.42105263157894735,8
B001HBACIG,4.0,12.125,12.75,8
B001HBN5LM,3.1666666666666665,3.3333333333333335,5.5,8
B001HBTFL6,3.6666666666666665,0.26666666666666666,0.3333333333333333,8
B001HBUL5K,4.333333333333333,1.3333333333333333,1.8333333333333333,8
B001HC6GEO,4.6,2.0,2.0,8
B001HCC1EI,4.428571428571429,0.42857142857142855,1.4285714285714286,8
B001HCDSCM,4.6923076923076925,1.5384615384615385,1.6153846153846154,8
B001HCFNDE,4.454545454545454,0.6363636363636364,0.6363636363636364,8
B001HCFVWM,4.428571428571429,0.14285714285714285,0.42857142857142855,8
B001HCHGPC,3.9272727272727272,3.8181818181818183,6.054545454545455,8
B001HCM7AQ,3.9767441860465116,2.13953488372093,2.9302325581395348,8
B001HDRHR8,4.666666666666667,2.2533333333333334,2.6933333333333334,8
B001HEF6SE,3.5294117647058822,3.3529411764705883,3.6470588235294117,8
B001HEN9Q0,3.888888888888889,2.0,2.111111111111111,8
B001HIPS8I,3.769230769230769,3.0,4.076923076923077,8
B001HITON8,4.354838709677419,1.935483870967742,2.838709677419355,8
B001HJYUDG,4.666666666666667,5.0,5.333333333333333,8
B001HKCCM6,1.6,0.2,0.2,8
B001HKRWFS,4.625,1.625,1.625,8
B001HKZYWG,2.8333333333333335,37.5,46.916666666666664,8
B001HLCFQI,4.8,9.5,10.5,8
B001HLI6QQ,4.5,0.75,0.75,8
B001HMV9XC,4.454545454545454,3.4545454545454546,3.5454545454545454,8
B001HOEJFU,3.0,4.285714285714286,5.428571428571429,8
B001HOOHWU,3.7142857142857144,1.0,1.1428571428571428,8
B001HP7AQE,4.428571428571429,0.9285714285714286,1.0714285714285714,8
B001HQYNI6,4.7272727272727275,0.09090909090909091,0.18181818181818182,8
B001HSMOEE,4.0,1.6666666666666667,1.8333333333333333,8
B001HTWL8C,4.285714285714286,0.8571428571428571,1.8571428571428572,8
B001HX2V1K,4.0,7.0,7.555555555555555,8
B001HX36A0,3.4285714285714284,27.785714285714285,32.07142857142857,8
B001HX36AA,2.5,5.333333333333333,7.5,8
B001HX47B2,4.0476190476190474,0.7619047619047619,1.2857142857142858,8
B001HX47LW,4.75,1.625,1.625,8
B001HX481Q,3.85,0.6,0.9,8
B001I1NSUY,4.466666666666667,4.066666666666666,4.6,8
B001I1P48S,4.225,1.4,1.55,8
B001I1R3G4,4.285714285714286,1.9523809523809523,2.8095238095238093,8
B001I264DQ,3.142857142857143,1.1428571428571428,1.1428571428571428,8
B001I45VD8,4.333333333333333,0.7222222222222222,1.1111111111111112,8
B001I45XL8,4.266666666666667,7.5,9.944444444444445,8
B001I4NOJG,3.8181818181818183,0.8181818181818182,1.0,8
B001I90NEA,4.702702702702703,0.7837837837837838,1.054054054054054,8
B001I90Q7E,4.888888888888889,0.6666666666666666,0.6666666666666666,8
B001IAJDS6,4.6,1.2,1.2,8
B001IANV7K,4.375,3.25,4.625,8
B001IAOGEM,3.3076923076923075,0.9230769230769231,1.2307692307692308,8
B001IBIXZ4,4.666666666666667,0.7777777777777778,1.1111111111111112,8
B001IBIXZO,4.875,0.75,0.875,8
B001ID2PKQ,4.8,1.8,1.8,8
B001IDAXS2,4.777777777777778,0.6111111111111112,0.8888888888888888,8
B001IDZHZG,3.8333333333333335,1.3333333333333333,1.5,8
B001IEXVGM,3.7142857142857144,2.2142857142857144,4.571428571428571,8
B001IF21SK,3.769230769230769,8.384615384615385,9.461538461538462,8
B001IHXFQK,4.067226890756302,3.19327731092437,3.831932773109244,8
B001IKKHFO,4.933333333333334,1.4,1.4,8
B001IN46NU,4.75,1.875,2.0,8
B001INGWIC,5.0,1.6,1.6,8
B001INWE0C,4.6,2.0,2.2,8
B001INWH7C,4.076923076923077,2.769230769230769,3.8461538461538463,8
B001IRW7XC,4.0,0.8,1.8,8
B001IUN3XM,4.9,0.5,0.8,8
B001IV5I5W,4.416666666666667,1.6666666666666667,2.25,8
B001IV61J4,4.154929577464789,3.23943661971831,4.535211267605634,8
B001IV6MV6,4.235294117647059,6.352941176470588,7.117647058823529,8
B001IWO956,2.8,15.0,16.8,8
B001IXYC9I,4.666666666666667,1.8333333333333333,1.8333333333333333,8
B001IY03L8,4.208333333333333,0.4166666666666667,0.625,8
B001IYE58K,4.8,0.6,0.6,8
B001IYK8MC,3.8333333333333335,8.166666666666666,8.333333333333334,8
B001IZZX1C,3.9,3.2,4.05,8
B001J0C3OQ,4.348837209302325,2.186046511627907,2.883720930232558,8
B001J13AJM,4.59433962264151,0.2641509433962264,0.33962264150943394,8
B001J1K8EM,4.5,0.8333333333333334,1.1666666666666667,8
B001J1O2B2,4.142857142857143,4.285714285714286,4.857142857142857,8
B001J1P6DK,4.380952380952381,1.0476190476190477,1.1904761904761905,8
B001J1PYRI,4.818181818181818,2.1818181818181817,2.909090909090909,8
B001J1X8SU,5.0,0.2857142857142857,0.42857142857142855,8
B001J4AU2E,4.833333333333333,9.166666666666666,9.666666666666666,8
B001J4BGMM,4.333333333333333,0.7333333333333333,1.0,8
B001J4HB1C,4.385964912280702,1.8070175438596492,2.0526315789473686,8
