asin,overall
B005D2VGPS,4.6
B005D7OQ4Q,3.8333333333333335
B005D7OQT6,3.9523809523809526
B005D92GRI,4.428571428571429
B005DCCU6C,4.423076923076923
B005DD814G,4.076923076923077
B005DDCKHK,2.6097560975609757
B005DDCKJ8,2.735294117647059
B005DEK990,4.565217391304348
B005DEK9CC,4.615384615384615
B005DEK9KE,4.0
B005DGJFHA,4.833333333333333
B005DINDGW,5.0
B005DIQD00,4.333333333333333
B005DJ4O2I,3.6666666666666665
B005DKJIVO,2.8
B005DKJLD4,3.6666666666666665
B005DKJLDE,3.769230769230769
B005DKKBP6,4.163636363636364
B005DKKBRY,4.404958677685951
B005DKKBTC,4.444444444444445
B005DKKBU6,3.75
B005DKKBUG,4.190476190476191
B005DL2CAM,4.222222222222222
B005DL2FMM,4.6
B005DLIVDO,4.0
B005DM0RYO,3.6666666666666665
B005DM0S1G,3.6
B005DM0S34,3.875
B005DM0S5C,4.0
B005DNOZEG,4.0
B005DNP0Z4,4.2
B005DO1JJ4,3.7
B005DQTUWA,4.666666666666667
B005DUY89G,4.6
B005DUY8EG,4.625
B005DWKS3E,4.583333333333333
B005DWMOUE,3.8333333333333335
B005DXM32M,4.645161290322581
B005DXM34A,4.470588235294118
B005DXM3KO,4.833333333333333
B005E0K7FY,4.714285714285714
B005E0OG2O,3.0
B005E1D9M6,3.5
B005E1ISL8,4.142857142857143
B005E4A6KQ,4.8
B005E90G4W,4.142857142857143
B005E9JXHS,4.6
B005ECL1I4,5.0
B005ECO6JU,4.714285714285714
B005ECODQ6,3.8
B005ED3S7U,4.333333333333333
B005EII34I,4.25
B005EIK9Z4,4.222222222222222
B005EJ5G5G,5.0
B005EJ908K,4.888888888888889
B005EJMTC4,4.6
B005EKJ12Y,4.6
B005EKJ1AQ,4.372881355932203
B005EM4GYU,3.8
B005EMUWW0,3.0714285714285716
B005EP1FBY,4.714285714285714
B005EQPGCC,3.9375
B005EQR3LO,3.7142857142857144
B005ESHUGK,3.6
B005ESPJIG,3.608695652173913
B005EUH1A8,4.5
B005EVHDUU,4.285714285714286
B005F0CQ9I,4.1
B005F0IZBQ,4.733333333333333
B005F15FL8,3.6
B005F1ATJQ,4.685714285714286
B005F20436,3.6666666666666665
B005F3CKQ4,3.5
B005F3F5HK,4.0
B005F5O5TW,3.730769230769231
B005F60JPK,4.0
B005F6J6EK,5.0
B005F6UWXE,4.8
B005F9W9JQ,4.483870967741935
B005FA7GXO,4.625
B005FA7GXY,4.6
B005FA7U3K,4.75
B005FAAI1G,4.3076923076923075
B005FACIL4,3.8
B005FACILO,3.6
B005FAG03G,3.6578947368421053
B005FAJPR4,4.875
B005FANY1W,4.6
B005FC6VUQ,4.428571428571429
B005FC71AU,4.25
B005FCXZIM,4.714285714285714
B005FG8X4E,5.0
B005FG92IK,3.923076923076923
B005FHHT0C,4.428571428571429
B005FIE51C,4.833333333333333
B005FMDGMC,4.8
B005FMZ6WA,4.0
B005FN0QGU,4.8
B005FNCI2A,5.0
B005FNX1MG,4.384615384615385
B005FO2Y5A,4.583333333333333
B005FR7XIK,4.666666666666667
B005FRAOFY,2.75
B005FRD7MQ,4.6
B005FRL2L4,4.777777777777778
B005FSW2K8,4.363636363636363
B005FTK7F4,4.271428571428571
B005FV9YD8,4.25
B005G1GLBK,4.0
B005G2FH6O,4.6
B005G49A4C,5.0
B005G4YCHW,4.285714285714286
B005G666C4,3.5
B005G6KM42,3.0
B005G73N3I,4.666666666666667
B005G9LOX2,5.0
B005G9W0QW,5.0
B005G9WK8U,4.0
B005GAEV3G,4.428571428571429
B005GD1EP6,4.333333333333333
B005GD1ERE,5.0
B005GD1ETC,4.0
B005GDBUQ4,5.0
B005GDTWOG,4.428571428571429
B005GETTUW,4.636363636363637
B005GEX85O,5.0
B005GF22DW,4.37037037037037
B005GHJPFI,4.833333333333333
B005GI8UOE,4.882352941176471
B005GI8UOO,4.672413793103448
B005GI8UPI,4.5588235294117645
B005GIS2Z6,4.545454545454546
B005GIS2ZG,4.777777777777778
B005GIS3A0,2.6739130434782608
B005GJBQB2,4.6
B005GJTO9S,4.611111111111111
B005GK8V96,5.0
B005GKCUKW,5.0
B005GL5S2S,3.4
B005GLJSHO,4.323529411764706
B005GLLYL2,4.833333333333333
B005GLQVV0,3.4
B005GLWRTU,3.375
B005GLWS26,3.5
B005GLZ9U4,4.833333333333333
B005GLZW8S,4.4
B005GM3LW6,4.142857142857143
B005GMTGY8,4.176470588235294
B005GNL5G4,4.51063829787234
B005GNX71A,3.6666666666666665
B005GP93TS,3.5
B005GQQ96C,3.3076923076923075
B005GQTLJO,4.166666666666667
B005GQY6HQ,4.666666666666667
B005GR74X8,4.769230769230769
B005GRDLNU,4.785714285714286
B005GRGCWM,4.428571428571429
B005GS4FYI,4.875
B005GS7ZH2,4.8
B005GSYXHW,4.63448275862069
B005GSYXJ0,4.462365591397849
B005GUG8F0,3.3333333333333335
B005GVN3O8,4.111111111111111
B005GVY126,4.2
B005GXQ02I,4.555555555555555
B005GXVVFY,4.428571428571429
B005GYKTCY,4.0
B005H0JNXI,4.571428571428571
B005H1D6A8,2.6
B005H1ENTQ,3.3472222222222223
B005H2J8WW,4.2
B005H2XKIK,4.0
B005H3ZETW,4.526315789473684
B005H41FVC,4.538461538461538
B005H41QOI,4.166666666666667
B005H48COU,4.5
B005H58TKG,3.8125
B005H6UCHS,4.133333333333334
B005H7RDJC,5.0
B005H7YQ7O,3.5
B005H86LZ8,4.571428571428571
B005H89YYI,3.8
B005HA0H3S,4.8125
B005HBDRFC,5.0
B005HBUTGW,4.8
B005HF1I5O,4.375
B005HGRL2M,4.833333333333333
B005HGRLEK,4.166666666666667
B005HHWFT0,4.6
B005HJ7HZA,2.5
B005HK9DA6,4.125
B005HMOEBW,4.333333333333333
B005HN4ILC,4.0
B005HN4IXU,4.0
B005HQ3QHQ,3.2222222222222223
B005HQJMPQ,4.4
B005HRDY2C,4.4
B005HS3C46,5.0
B005HSW33C,4.52542372881356
B005HVMP7I,4.857142857142857
B005HVQTKM,4.375
B005HWCTO6,3.888888888888889
B005HX2YT0,4.5
B005HXM558,4.833333333333333
B005HYZQF8,4.0
B005HZLJJO,4.125
B005HZU06C,4.111111111111111
B005I4D12M,4.416666666666667
B005I5M3IY,4.375
B005I6J3F4,4.571428571428571
B005I6LPLY,4.333333333333333
B005ID1F26,4.2
B005ID1HY2,4.125
B005IG2FTU,3.2
B005IGTEB2,2.8
B005IGUUBU,3.9
B005IGXF12,4.5
B005IGXRX8,4.666666666666667
B005IGYYRQ,3.2222222222222223
B005IHJ556,4.587628865979381
B005ILL5IW,4.142857142857143
B005IMZ7PI,3.923076923076923
B005IMZ7QC,3.75
B005IU9KVC,4.2727272727272725
B005IV0AZ6,4.375
B005IV0BBO,5.0
B005IV0BBY,4.666666666666667
B005IV0BJ6,4.0
B005IV0C2W,4.0
B005IV0DBW,4.142857142857143
B005IV0DDA,4.666666666666667
B005IV0DYY,4.166666666666667
B005IV0E0C,3.5
B005IV0ED4,4.8
B005IWO9HA,4.166666666666667
B005IX0R6G,3.1666666666666665
B005IXBEY0,4.363636363636363
B005IXQLDE,3.4
B005IZOG1G,3.5
B005J4C0E6,3.8333333333333335
B005J4WBUO,4.833333333333333
B005J510PK,4.833333333333333
B005J514OW,3.6
B005JAB5HS,4.916666666666667
B005JAH61M,4.276595744680851
B005JAT17E,3.0
B005JAT2UK,3.9166666666666665
B005JAT318,4.826086956521739
B005JDXC7Q,4.384615384615385
B005JE9F9E,4.833333333333333
B005JF4IG8,4.0
B005JFFY02,4.842105263157895
B005JIJRZ2,4.421052631578948
B005JIM2DQ,4.8
B005JL4ZRE,3.125
B005JMDLTQ,3.2222222222222223
B005JMDLW8,4.666666666666667
B005JQBPGI,3.7142857142857144
B005JQTUWE,4.25
B005JR9J06,4.777777777777778
B005JRAYJQ,4.555555555555555
B005JRZJBO,4.7368421052631575
B005JS7KME,3.625
B005JSGHXC,4.6
B005JTQDJ4,4.7
B005JXFRFG,4.25
B005JXFTC2,4.9
B005JZUCU4,3.6666666666666665
B005K0MFNK,4.083333333333333
B005K490ZC,4.333333333333333
B005K8070U,3.5806451612903225
B005K8073W,3.35
B005K90POC,4.6875
B005K923QU,3.8333333333333335
B005KBS8LM,4.764705882352941
B005KEWKL8,3.909090909090909
B005KG7EDU,4.478260869565218
B005KNUHA0,3.888888888888889
B005KP0FKK,3.6
B005KQ2BQU,4.714285714285714
B005KQ2Z0C,4.176470588235294
B005KQ2Z0W,4.526315789473684
B005KQ4Y2E,4.142857142857143
B005KQ4Y5Q,4.625
B005KQAZZO,4.666666666666667
B005KQB21K,5.0
B005KQB22E,4.416666666666667
B005KQB3QO,4.833333333333333
B005KR4R3Y,4.833333333333333
B005KRLT08,2.6666666666666665
B005KSIGKI,4.666666666666667
B005KSL952,4.8
B005KSP17Y,4.5
B005KUUVIQ,3.727272727272727
B005L4KA2I,4.8125
B005L6JP7C,3.1320754716981134
B005LAD934,4.833333333333333
B005LB9U04,4.178571428571429
B005LD2BAI,3.8
B005LEMQP2,4.375
B005LF0QZI,4.635135135135135
B005LF0R0W,4.25
B005LF5KGS,4.222222222222222
B005LFUP1S,5.0
B005LIG10O,4.714285714285714
B005LMJUDU,4.777777777777778
B005LP5AA4,3.107142857142857
B005LQ2RWW,3.6666666666666665
B005LR7WOY,4.1
B005M1UPSO,4.428571428571429
B005M1W6Q8,4.428571428571429
B005M2B5P0,4.033333333333333
B005M2HSQK,4.166666666666667
B005M3638S,5.0
B005M3B8W4,4.809523809523809
B005M4YSDO,4.428571428571429
B005M4YSJ8,4.833333333333333
B005MAFX82,4.285714285714286
B005MDYTB6,3.5833333333333335
B005ME902S,4.857142857142857
B005ME90GE,4.6
B005MEFCKM,4.16
B005MF1O6M,3.8823529411764706
B005MFKTCC,3.75
B005MFKU8U,4.117647058823529
B005MH087Q,4.766666666666667
B005MIIBEW,3.9
B005MIICWI,3.8333333333333335
B005MJCKKM,3.8
B005MJCL2O,4.32
B005MKQXV8,5.0
B005MKQY9O,4.894736842105263
B005MKY9LO,4.8
B005MKZTP4,3.375
B005ML8J8C,4.774193548387097
B005MQ2BQI,4.411764705882353
B005MQJJUE,3.9375
B005MR3IVO,4.222222222222222
B005MROEBC,2.875
B005MRURFY,4.4
B005MT0MD4,3.4
B005MWDVN4,4.0
B005MWDVNY,4.714285714285714
B005MXKB18,4.2
B005MYYZQ4,3.3333333333333335
B005MZLHJ6,3.9655172413793105
B005MZLPHU,4.588235294117647
B005MZXLKY,4.5
B005N0FXGI,4.5
B005N0RGQI,4.4
B005N6Z5Y2,3.857142857142857
B005N7ETR0,4.0476190476190474
B005N7EUSS,3.9615384615384617
B005N7JFJC,4.6
B005N7JFS8,4.3
B005N9DOLA,4.0
B005NAT3JG,4.923076923076923
B005NCB3L0,4.4
B005NCIJV2,4.12
B005NDNNO4,3.9
B005NERDB2,4.166666666666667
B005NH4MAY,4.666666666666667
B005NH4P7Y,4.5
B005NH4QA0,4.3
B005NHBB6W,2.8333333333333335
B005NICGBA,4.5
B005NICH1O,4.625
B005NICL7E,4.32
B005NICMGE,4.0
B005NIKG4E,4.2272727272727275
B005NWHOPE,3.2
B005NWHOW2,4.875
B005NWLCNE,4.636363636363637
B005NYCJ6Q,3.0
B005NZ4IBY,5.0
B005NZ4LZ2,4.684210526315789
B005NZ4MGU,5.0
B005NZ66KU,4.4392523364485985
B005O1UZEQ,4.333333333333333
B005O1UZVY,3.75
B005OBPI34,4.2
B005OE7IJI,4.909090909090909
B005OFM6JE,4.571428571428571
B005OJ7R58,2.4
B005OL55NM,4.714285714285714
B005OL7C0G,4.625
B005OLEUOM,3.357142857142857
B005OM06XA,4.8
B005OOOGZM,4.75
B005ORVMMO,4.515151515151516
B005OS7CWW,3.923076923076923
B005OT0PIE,4.2
B005OV6QJY,4.0
B005P0I6II,4.8
B005P0I8KY,4.428571428571429
B005P0IERG,4.285714285714286
B005P0K5GO,4.470588235294118
B005P0K5LY,5.0
B005P0M0BW,4.3538461538461535
B005P0MM2Y,4.75
B005P0N3UE,5.0
B005P0NQ8I,4.769230769230769
B005P0NYFI,4.7
B005P0NZ7K,4.222222222222222
B005P0NZVG,5.0
B005P0R62A,2.857142857142857
B005P0SQUQ,3.5
B005P0TA6K,5.0
B005P0UEGU,4.714285714285714
B005P0V3L0,4.8
B005P0WRLU,4.166666666666667
B005P0XLRO,4.444444444444445
B005P1JHO4,3.5
B005P5DR0U,4.6
B005P6R57K,4.454545454545454
B005P6R61U,4.2
B005P7PDGE,4.333333333333333
B005PBA6F8,3.7777777777777777
B005PFK3YS,4.3076923076923075
B005PGB2ME,4.8
B005PHUAD0,4.8
B005PLQFLC,4.181818181818182
B005PLQGUC,4.32
B005PNL9SY,4.833333333333333
B005PNXC70,3.7333333333333334
B005PQLV8O,4.157894736842105
B005PQLVF2,4.1
B005PQQSCS,4.625
B005PUZZR8,4.293577981651376
B005PV1X3W,4.166666666666667
B005PYMDEM,4.4
B005PZBRUC,5.0
B005Q1BZJ8,4.0
B005Q314FG,4.714285714285714
B005QAZE1Y,3.0
B005QDXUEO,4.166666666666667
B005QDXWD8,3.2
B005QEMIQO,3.888888888888889
B005QEP6TK,3.962962962962963
B005QEPQCC,3.7857142857142856
B005QH6RHW,5.0
B005QLTLZS,3.8
B005QLTN4M,5.0
B005QNVAAU,3.5
B005QO2J4K,4.6
B005QQT8QU,4.0
B005QRQJBQ,4.333333333333333
B005QRZNKY,5.0
B005QSI8A0,4.8
B005QWV6S2,3.2872340425531914
B005R1BXYE,4.8
B005R4YB9K,4.625
B005R5CARY,4.0
B005R5NR2Q,4.833333333333333
B005RFA4NG,4.0
B005RPV1OC,4.714285714285714
B005RXGLUS,3.5555555555555554
B005RZDEEC,4.555555555555555
B005S1CHKC,4.714285714285714
B005S6HMRA,4.666666666666667
B005SA0DGI,4.0
B005SAS982,4.125
B005SAS9CI,5.0
B005SE0XPU,4.142857142857143
B005SEY1B2,4.428571428571429
B005SI0OOG,5.0
B005SIU8E2,4.6
B005SP1T6G,4.714285714285714
B005SPJ81E,5.0
B005SPMINY,4.0
B005SROBPA,4.4
B005SSNMZO,4.333333333333333
B005SV2ZJU,4.8
B005SVA83K,4.25
B005SW10YA,4.166666666666667
B005SYR7M2,3.8
B005T4SSB0,2.2
B005T8TJGY,4.428571428571429
B005T8TM6G,3.625
B005TI7EWK,4.2631578947368425
B005TJUB7Y,5.0
B005TM1H7Y,4.7272727272727275
B005TM1YIG,4.725
B005TME3V6,4.75
B005TMLS00,4.142857142857143
B005TOOI5A,4.045454545454546
B005TSTBYE,4.39622641509434
B005U4JSTU,3.75
B005U6ORRQ,4.777777777777778
B005U8DZ4A,4.6
B005UAI372,4.642857142857143
B005UBAQ7G,2.3333333333333335
B005UD5YEE,3.2
B005UNWIYS,3.8
B005UO6NRA,4.115384615384615
B005URI2VW,4.594594594594595
B005V22SEI,4.5588235294117645
B005V2UHIW,4.535714285714286
B005V2UI5Y,4.589285714285714
B005V2UI9U,4.515151515151516
B005V2UIM2,4.721311475409836
B005V2UIZ4,4.333333333333333
B005V2UJ3U,4.090909090909091
B005V2UJK8,4.5625
B005V2UK2A,4.615384615384615
B005V2UKLG,4.551724137931035
B005V3W036,3.857142857142857
B005V4ZLNG,4.545454545454546
B005V4ZMJ4,4.333333333333333
B005V4ZNMU,4.733333333333333
B005V4ZO0G,4.269230769230769
B005V4ZOMO,4.222222222222222
B005V4ZOT2,4.875
B005V4ZPEG,4.133333333333334
B005V4ZRNA,4.642857142857143
B005V5471M,4.0
B005V9Z9NI,3.933333333333333
B005VEE5YM,4.5625
B005VF2NZ4,4.25
B005VOZ4B0,3.2
B005VPOJIS,4.6
B005VQZ30K,3.7142857142857144
B005VRLT6Q,4.2375
B005VSXTMM,4.653846153846154
B005VSXTNQ,4.5
B005VSXU30,4.7407407407407405
B005VSXU3U,4.666666666666667
B005VSXUIA,4.6
B005VSXUQM,3.8823529411764706
B005VSXV2A,4.285714285714286
B005VTEIOY,5.0
B005VTEWB8,4.777777777777778
B005VTQ130,4.857142857142857
B005VTQ1NK,4.9
B005VUKSX8,4.571428571428571
B005W6DRNY,4.333333333333333
B005WLY4L8,3.985294117647059
B005WPFX8W,4.166666666666667
B005WPNI4I,5.0
B005X4J478,4.428571428571429
B005XCX84K,5.0
B005XCX84U,3.6923076923076925
B005XH1EK0,2.8
B005XIDPFQ,5.0
B005XJ4FX6,4.6
B005XJCUSI,5.0
B005XNUNAG,4.411764705882353
B005XNXCMC,3.933333333333333
B005XO0NGO,4.472222222222222
B005XOUOA4,4.714285714285714
B005XQWVI0,5.0
B005XQWXTW,3.8
B005XQWYXC,4.545454545454546
B005XUNG5I,4.169811320754717
B005XW0ULO,3.875
B005XYFCAQ,4.176470588235294
B005XZC9YW,4.545454545454546
B005Y01BGS,4.5
B005Y02VIA,4.0
B005Y291FE,3.75
B005Y34OKA,4.833333333333333
B005Y4CU4G,4.75
B005Y4CVZO,4.428571428571429
B005Y4CW0I,4.413043478260869
B005Y4CX3O,4.181818181818182
B005Y4CYC4,4.3076923076923075
B005Y4CZCS,4.714285714285714
B005YC0KQ8,4.156521739130435
B005YE0NF4,4.761904761904762
B005YE0RSC,4.333333333333333
B005YETQMA,4.75
B005YH05GI,4.777777777777778
B005YPP6TG,4.333333333333333
B005YU8RYW,4.3076923076923075
B005YU8S0A,4.833333333333333
B005YU8S0U,4.6
B005YU8SGY,4.285714285714286
B005YU8SVE,3.9473684210526314
B005YU8SXM,4.095238095238095
B005YU8TDG,4.270833333333333
B005YU8TMC,4.0
B005YU8UXA,4.0
B005YU8VBQ,4.0
B005YU8W7Y,3.625
B005YU8X6O,4.375
B005YUW7A2,4.344827586206897
B005YXU3NC,4.6
B005YXU3PA,4.5
B005Z1JTOC,3.6666666666666665
B005Z5WCYW,4.421875
B005Z7MU3I,4.4
B005ZA0VUO,4.225
B005ZA0X66,4.1
B005ZDD19Y,4.923076923076923
B005ZDIBAS,4.857142857142857
B005ZI99QS,3.96
B005ZKSB5Q,4.6
B005ZMP378,5.0
B005ZS8ZCM,4.833333333333333
B005ZZIXCW,4.833333333333333
B005ZZK6JU,4.0
B00605L3BO,4.076923076923077
B00609IOWQ,3.75
B0060LMSF8,4.0
B0060TTGFK,3.1666666666666665
B00618IKZW,3.769230769230769
B0061CS6CK,4.888888888888889
B0061ITIRG,4.9
B0061ITIUI,4.6875
B0061JPJ28,4.416666666666667
B0061JPJ3M,4.583333333333333
B0061JPJ5U,4.2
B0061JPJ64,4.0
B0061JPJ8W,4.384615384615385
B0061JPJE6,3.875
B0061JPJEG,4.533333333333333
B0061JPJH8,4.079136690647482
B0061OQSY6,3.3333333333333335
B0061QL8EE,4.4
B0061VZQWO,4.111111111111111
B0061WHT2S,4.4
B0061WRUA4,2.857142857142857
B00620VYNO,4.888888888888889
B00627CTH2,4.5
B00628WBZG,4.117647058823529
B006293ZPA,4.5
B0062A6YW0,3.3333333333333335
B0062A7SRU,4.777777777777778
B0062C2G0C,4.4
B0062C2G9S,4.875
B0062C2HHE,4.5
B0062C2HT2,4.583333333333333
B0062C2IKA,4.7272727272727275
B0062CTOY8,4.625
B0062IWQVU,4.489010989010989
B0062IZ568,4.333333333333333
B0062K33CE,4.4375
B0062K5OLW,3.3333333333333335
B0062K6QG4,4.363636363636363
B0062N5AZO,4.4375
B0062N789U,5.0
B0062N7QT2,2.375
B0062OHNYE,3.857142857142857
B0062QLGIQ,4.333333333333333
B0062R2A80,4.0
B0062SG9BS,3.8157894736842106
B0062VMZBS,5.0
B0062VMZC2,4.166666666666667
B00630IZYO,4.166666666666667
B00637CXW2,4.875
B00638EXJ2,4.333333333333333
B00638EXRY,3.6
B0063B1590,3.142857142857143
B0063EY63O,1.8333333333333333
B0063G8ZW0,3.6
B0063KXEIG,4.666666666666667
B0063MRFA2,3.8125
B0063TADVI,4.181818181818182
B0063X0V16,4.5
B00641RE7G,4.545454545454546
B00649B0PU,3.5714285714285716
B00649SB1Q,4.714285714285714
B0064BRISQ,4.2
B0064BUP0Y,4.5
B0064ENN0A,4.636363636363637
B0064EOF6G,3.6666666666666665
B0064FF3XO,5.0
B0064FH95Y,4.8
B0064FHD5A,4.6
B0064FUVLI,3.7777777777777777
B0064GRWE6,4.714285714285714
B0064GTXQ6,4.571428571428571
B0064GZPPO,5.0
B0064GZPWM,4.8
B0064IQ49I,4.8
B0064O9HC8,3.6
B0064QQQHA,4.8
B0064QSHXG,5.0
B0064QVGFW,4.6
B0064T0A8S,4.166666666666667
B0064TR05E,4.125
B0064Y4ZKM,4.545454545454546
B00651OP90,4.714285714285714
B0065271UO,3.4
B006536ZXC,3.9444444444444446
B00653UYXE,3.909090909090909
B00655Z37Y,4.2
B00656GCN2,4.3478260869565215
B00656GDD6,4.166666666666667
B006576FCO,4.083333333333333
B00657H01E,3.5238095238095237
B00657YP94,4.448275862068965
B00659DZ5M,4.454545454545454
B00659DZNE,4.0
B0065FUNRY,4.538461538461538
B0065FVMOW,5.0
B0065GYUIQ,4.8
B0065KKRSE,4.2
B0065P2Q7Y,4.458333333333333
B00663DBGU,4.181818181818182
B00663EX8K,4.45
B00663I0Y8,4.166666666666667
B00663S8CM,4.4
B00669QW6U,3.5
B0066GCVG8,4.666666666666667
B0066GR55K,4.3125
B0066QZCMI,4.714285714285714
B0066R16K4,4.625
B0066R46FQ,4.666666666666667
B0066VOD0U,5.0
B00672XML4,4.473684210526316
B006764NZO,4.857142857142857
B0067BAIM6,4.6
B0067CB7C0,4.352941176470588
B0067NMAFC,4.833333333333333
B0067PT9C2,5.0
B0067STK3C,4.142857142857143
B0067YYC20,3.4
B00685UC40,4.0
B006876CFQ,4.2
B0068HC0X4,4.571428571428571
B0068OK7V4,3.625
B0068QIQVA,4.5
B0068R98P2,4.666666666666667
B0068RQZO4,4.4
B0068RXP0G,4.285714285714286
B0068RYVEK,5.0
B0068TZUXO,3.75
B0068VYJDY,4.214285714285714
B00691GSIW,4.333333333333333
B00691WMQE,5.0
B00695RSWI,4.065217391304348
B00696KL76,4.571428571428571
B0069JB94M,3.909090909090909
B0069OL6EA,4.0
B0069SQD3K,4.875
B0069SQD6W,4.555555555555555
B0069SQE2A,4.857142857142857
B0069SQEDE,4.333333333333333
B0069SQEK2,4.76
B0069SQF60,5.0
B0069SQFSI,4.586206896551724
B0069SQI7Q,5.0
B0069SQJ2K,4.5
B0069SQMWW,4.9
B0069SQNIU,4.6875
B0069SQNVM,4.333333333333333
B0069SQQ2I,4.54
B0069SQRNG,4.75
B0069SQSI0,4.142857142857143
B0069SQSQ2,4.5675675675675675
B0069SQTSO,4.8
B0069SQV00,4.583333333333333
B0069SQVK0,4.655172413793103
B0069SQW5O,4.7727272727272725
B0069SQX8A,4.636363636363637
B0069SQZ5G,4.823529411764706
B0069SR0CS,4.857142857142857
B0069SR69K,4.9
B0069SZHQE,4.8
B0069T00XI,5.0
B0069T79LO,3.2
B0069ZX0TS,4.8
B006AKRLWE,4.2
B006AR4SR8,4.5
B006B7QRQC,3.4
B006BEHD7M,4.7272727272727275
B006BMSB5C,4.111111111111111
B006BSMF6W,3.625
B006BY0JPA,4.380952380952381
B006C1QNC0,3.2857142857142856
B006C23KZ2,4.8
B006C6EM78,4.75
B006C6JC6O,4.277777777777778
B006C8BKRG,4.428571428571429
B006CSQU0I,4.4
B006CSQXLO,4.2
B006CYZ51M,4.090909090909091
B006D0PTPM,4.075268817204301
B006D4L8B2,4.0
B006DR2BEW,4.214492753623189
B006DR2BQU,4.487179487179487
B006E5JACY,5.0
B006E5M580,4.857142857142857
B006E6SERK,4.193548387096774
B006EMKX00,4.4
B006EPLEN2,4.2
B006ERP2LA,4.666666666666667
B006ERP3R8,4.666666666666667
B006F4F38O,3.6666666666666665
B006F5BC7E,4.090909090909091
B006F5BCLA,4.0215827338129495
B006F8YJGM,4.461538461538462
B006FC13DK,5.0
B006FG67KK,2.6
B006FL32M6,3.0
B006FLU61G,4.0
B006FQC6P0,3.6363636363636362
B006FSMSH4,5.0
B006FV62YG,4.2
B006FZ5IQK,4.696969696969697
B006G0L57A,4.571428571428571
B006G1KVQ0,3.2
B006G2S17A,4.333333333333333
B006G3PCVW,4.2
B006GA21IW,3.6666666666666665
B006GDL0FY,4.713178294573644
B006GEOXV6,4.111111111111111
B006GHPV9G,4.814814814814815
B006GICUBW,4.4
B006GIYTLG,4.434782608695652
B006GIYTRU,4.431818181818182
B006GIYTX4,4.857142857142857
B006GKGYFI,4.266666666666667
B006GKWINU,4.2
B006GOK4DM,3.8333333333333335
B006GQYSC8,4.126126126126126
B006GQYSDC,3.764705882352941
B006GQYSFA,4.203389830508475
B006GQYSGE,4.01063829787234
B006GQYSGO,4.226950354609929
B006GTEC1W,4.043478260869565
B006H5FHHI,4.285714285714286
B006H7VSJC,4.777777777777778
B006H9T8O2,4.833333333333333
B006H9YICO,4.625
B006HC7486,4.875
B006HCX6JW,5.0
B006HLYNXQ,5.0
B006HLYO12,4.4
B006HLYO4E,4.75
B006HLYOAS,4.875
B006HLYODA,4.625
B006HLYOJ4,4.888888888888889
B006HW243Q,4.2
B006HW5J9C,4.428571428571429
B006HWHUUI,4.0
B006HYVU9I,4.5
B006IBWSLY,4.76
B006IM9JHY,3.625
B006IURN9M,4.833333333333333
B006IURRRK,4.6
B006J23VO0,4.645161290322581
B006JAPSOI,4.909090909090909
B006JHQRPA,3.625
B006JKY3X0,2.283333333333333
B006JPP3BG,4.571428571428571
B006JR1N72,4.19672131147541
B006JS2PZA,4.0
B006JTNWVK,4.392857142857143
B006JTNX3M,3.888888888888889
B006JUYTCU,4.142857142857143
B006JV8F8S,4.714285714285714
B006JVTHIU,4.5
B006JW4964,4.0
B006K07X4A,4.25
B006K0PFEU,4.125
B006K48KQQ,3.909090909090909
B006K4O66E,4.277777777777778
B006K5FPHW,5.0
B006K786VM,4.4
B006KL4TYG,4.08
B006KXD2GU,4.666666666666667
B006KXSOA4,4.636363636363637
B006L10EJO,4.472727272727273
B006L2RU6S,4.7368421052631575
B006L3ME5E,4.428571428571429
B006L7SNKU,4.0
B006L7STWW,4.0
B006L88X04,3.8181818181818183
B006L8M2GA,4.608695652173913
B006L8M2X8,4.142857142857143
B006L8M91S,4.2
B006L8MKVW,4.8
B006L9AQV2,3.4615384615384617
B006LA6U3O,4.090909090909091
B006LAFU8U,4.222222222222222
B006LQVXU8,4.444444444444445
B006LRAZ4M,4.611111111111111
B006LRPMCW,4.857142857142857
B006LTCAU2,4.666666666666667
B006LTTBMW,5.0
B006M3YNKC,3.5294117647058822
B006M92VEG,3.4
B006MD1DKA,4.507692307692308
B006MKAQPQ,4.538461538461538
B006MKB5ZG,3.25
B006MQUU24,4.4
B006MRK8LG,4.090909090909091
B006MZI48M,4.2
B006N3NYS8,4.142857142857143
B006N60G2C,4.386363636363637
B006N8F8NM,4.4
B006N8MBHI,4.5
B006NCE8IE,4.75
B006NQCJ4K,4.444444444444445
B006NXRD1M,4.411764705882353
B006NXRD44,4.314814814814815
B006NXSQOA,4.714285714285714
B006NXVB92,4.666666666666667
B006NYXTA0,4.625
B006NZH0TU,4.65
B006O3MPHI,4.0
B006O3RUOQ,4.0588235294117645
B006OBVRMY,4.428571428571429
B006OC3JY2,3.4
B006OC444Q,4.75
B006OC6FWK,4.166666666666667
B006OCB8W2,3.7142857142857144
B006OCBANE,3.8333333333333335
B006OCW0A6,4.2
B006ODFTIK,4.333333333333333
B006OG2TYE,3.6
B006OG9UZK,5.0
B006OHO9I2,3.5
B006OI33QU,4.6
B006OQ4316,4.339622641509434
B006OQLA44,4.5
B006OR6AZ2,4.333333333333333
B006OR6BN8,4.142857142857143
B006OR6CDC,4.6
B006OR6D18,4.625
